%
Copyright (C) 1991-2013 Altera Corporation
Your use of Altera Corporation's design tools, logic functions 
and other software and tools, and its AMPP partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Altera Program License 
Subscription Agreement, Altera MegaCore Function License 
Agreement, or other applicable license agreement, including, 
without limitation, that your use is for the sole purpose of 
programming logic devices manufactured by Altera and sold by 
Altera or its authorized distributors.  Please refer to the 
applicable agreement for further details.
%

GROUP CREATE uart:u_uart0|i_wb_dat[7..0] = uart:u_uart0|i_wb_dat[7] uart:u_uart0|i_wb_dat[6] uart:u_uart0|i_wb_dat[5] uart:u_uart0|i_wb_dat[4] uart:u_uart0|i_wb_dat[3] uart:u_uart0|i_wb_dat[2] uart:u_uart0|i_wb_dat[1] uart:u_uart0|i_wb_dat[0] ;
INPUTS brd_clk_p;
OUTPUTS i_uart0_tx o_uart0_rx uart:u_uart0|tx_bit_pulse uart:u_uart0|i_wb_dat[7..0];
UNIT ns;
RADIX HEX;
PATTERN
             0.0> 0 = X X X XX 
 8187500000000.0> 1 = 1 1 0 3A 
 8188000000000.0> 0 = 1 1 0 3A 
 8188500000000.0> 1 = 1 1 0 3A 
 8189000000000.0> 0 = 1 1 0 3A 
 8189500000000.0> 1 = 1 1 0 3A 
 8190000000000.0> 0 = 1 1 0 3A 
 8190500000000.0> 1 = 1 1 0 3A 
 8191000000000.0> 0 = 1 1 0 3A 
 8191500000000.0> 1 = 1 1 0 3A 
 8192000000000.0> 0 = 1 1 0 3A 
 8192500000000.0> 1 = 1 1 0 3A 
 8193000000000.0> 0 = 1 1 0 3A 
 8193500000000.0> 1 = 1 1 0 3A 
 8194000000000.0> 0 = 1 1 0 3A 
 8194500000000.0> 1 = 1 1 0 3A 
 8195000000000.0> 0 = 1 1 0 3A 
 8195500000000.0> 1 = 1 1 0 3A 
 8196000000000.0> 0 = 1 1 0 3A 
 8196500000000.0> 1 = 1 1 0 3A 
 8197000000000.0> 0 = 1 1 0 3A 
 8197500000000.0> 1 = 1 1 0 3A 
 8198000000000.0> 0 = 1 1 0 3A 
 8198500000000.0> 1 = 1 1 0 3A 
 8199000000000.0> 0 = 1 1 0 3A 
 8199500000000.0> 1 = 1 1 0 3A 
 8200000000000.0> 0 = 1 1 0 3A 
 8200500000000.0> 1 = 1 1 0 3A 
 8201000000000.0> 0 = 1 1 0 3A 
 8201500000000.0> 1 = 1 1 0 3A 
 8202000000000.0> 0 = 1 1 0 3A 
 8202500000000.0> 1 = 1 1 0 3A 
 8203000000000.0> 0 = 1 1 0 3A 
 8203500000000.0> 1 = 1 1 0 3A 
 8204000000000.0> 0 = 1 1 0 3A 
 8204500000000.0> 1 = 1 1 0 3A 
 8205000000000.0> 0 = 1 1 0 3A 
 8205500000000.0> 1 = 1 1 0 3A 
 8206000000000.0> 0 = 1 1 0 3A 
 8206500000000.0> 1 = 1 1 0 3A 
 8207000000000.0> 0 = 1 1 0 3A 
 8207500000000.0> 1 = 1 1 1 3A 
 8208000000000.0> 0 = 1 1 1 3A 
 8208500000000.0> 1 = 1 1 0 3A 
 8209000000000.0> 0 = 1 1 0 3A 
 8209500000000.0> 1 = 1 1 0 3A 
 8210000000000.0> 0 = 1 1 0 3A 
 8210500000000.0> 1 = 1 1 0 3A 
 8211000000000.0> 0 = 1 1 0 3A 
 8211500000000.0> 1 = 1 1 0 3A 
 8212000000000.0> 0 = 1 1 0 3A 
 8212500000000.0> 1 = 1 1 0 3A 
 8213000000000.0> 0 = 1 1 0 3A 
 8213500000000.0> 1 = 1 1 0 3A 
 8214000000000.0> 0 = 1 1 0 3A 
 8214500000000.0> 1 = 1 1 0 3A 
 8215000000000.0> 0 = 1 1 0 3A 
 8215500000000.0> 1 = 1 1 0 3A 
 8216000000000.0> 0 = 1 1 0 3A 
 8216500000000.0> 1 = 1 1 0 3A 
 8217000000000.0> 0 = 1 1 0 3A 
 8217500000000.0> 1 = 1 1 0 3A 
 8218000000000.0> 0 = 1 1 0 3A 
 8218500000000.0> 1 = 1 1 0 3A 
 8219000000000.0> 0 = 1 1 0 3A 
 8219500000000.0> 1 = 1 1 0 3A 
 8220000000000.0> 0 = 1 1 0 3A 
 8220500000000.0> 1 = 1 1 0 3A 
 8221000000000.0> 0 = 1 1 0 3A 
 8221500000000.0> 1 = 1 1 0 3A 
 8222000000000.0> 0 = 1 1 0 3A 
 8222500000000.0> 1 = 1 1 0 3A 
 8223000000000.0> 0 = 1 1 0 3A 
 8223500000000.0> 1 = 1 1 0 3A 
 8224000000000.0> 0 = 1 1 0 3A 
 8224500000000.0> 1 = 1 1 0 3A 
 8225000000000.0> 0 = 1 1 0 3A 
 8225500000000.0> 1 = 1 1 0 3A 
 8226000000000.0> 0 = 1 1 0 3A 
 8226500000000.0> 1 = 1 1 0 3A 
 8227000000000.0> 0 = 1 1 0 3A 
 8227500000000.0> 1 = 1 1 0 3A 
 8228000000000.0> 0 = 1 1 0 3A 
 8228500000000.0> 1 = 1 1 0 3A 
 8229000000000.0> 0 = 1 1 0 3A 
 8229500000000.0> 1 = 1 1 0 3A 
 8230000000000.0> 0 = 1 1 0 3A 
 8230500000000.0> 1 = 1 1 0 3A 
 8231000000000.0> 0 = 1 1 0 3A 
 8231500000000.0> 1 = 1 1 0 3A 
 8232000000000.0> 0 = 1 1 0 3A 
 8232500000000.0> 1 = 1 1 0 3A 
 8233000000000.0> 0 = 1 1 0 3A 
 8233500000000.0> 1 = 1 1 0 3A 
 8234000000000.0> 0 = 1 1 0 3A 
 8234500000000.0> 1 = 1 1 0 3A 
 8235000000000.0> 0 = 1 1 0 3A 
 8235500000000.0> 1 = 1 1 0 3A 
 8236000000000.0> 0 = 1 1 0 3A 
 8236500000000.0> 1 = 1 1 0 3A 
 8237000000000.0> 0 = 1 1 0 3A 
 8237500000000.0> 1 = 1 1 0 3A 
 8238000000000.0> 0 = 1 1 0 3A 
 8238500000000.0> 1 = 1 1 0 3A 
 8239000000000.0> 0 = 1 1 0 3A 
 8239500000000.0> 1 = 1 1 0 3A 
 8240000000000.0> 0 = 1 1 0 3A 
 8240500000000.0> 1 = 1 1 0 3A 
 8241000000000.0> 0 = 1 1 0 3A 
 8241500000000.0> 1 = 1 1 0 3A 
 8242000000000.0> 0 = 1 1 0 3A 
 8242500000000.0> 1 = 1 1 0 3A 
 8243000000000.0> 0 = 1 1 0 3A 
 8243500000000.0> 1 = 1 1 0 3A 
 8244000000000.0> 0 = 1 1 0 3A 
 8244500000000.0> 1 = 1 1 0 3A 
 8245000000000.0> 0 = 1 1 0 3A 
 8245500000000.0> 1 = 1 1 0 3A 
 8246000000000.0> 0 = 1 1 0 3A 
 8246500000000.0> 1 = 1 1 0 3A 
 8247000000000.0> 0 = 1 1 0 3A 
 8247500000000.0> 1 = 1 1 0 3A 
 8248000000000.0> 0 = 1 1 0 3A 
 8248500000000.0> 1 = 1 1 0 3A 
 8249000000000.0> 0 = 1 1 0 3A 
 8249500000000.0> 1 = 1 1 0 3A 
 8250000000000.0> 0 = 1 1 0 3A 
 8250500000000.0> 1 = 1 1 1 3A 
 8251000000000.0> 0 = 1 1 1 3A 
 8251500000000.0> 1 = 1 0 0 3A 
 8252000000000.0> 0 = 1 0 0 3A 
 8252500000000.0> 1 = 1 0 0 3A 
 8253000000000.0> 0 = 1 0 0 3A 
 8253500000000.0> 1 = 1 0 0 3A 
 8254000000000.0> 0 = 1 0 0 3A 
 8254500000000.0> 1 = 1 0 0 3A 
 8255000000000.0> 0 = 1 0 0 3A 
 8255500000000.0> 1 = 1 0 0 3A 
 8256000000000.0> 0 = 1 0 0 3A 
 8256500000000.0> 1 = 1 0 0 3A 
 8257000000000.0> 0 = 1 0 0 3A 
 8257500000000.0> 1 = 1 0 0 3A 
 8258000000000.0> 0 = 1 0 0 3A 
 8258500000000.0> 1 = 1 0 0 3A 
 8259000000000.0> 0 = 1 0 0 3A 
 8259500000000.0> 1 = 1 0 0 3A 
 8260000000000.0> 0 = 1 0 0 3A 
 8260500000000.0> 1 = 1 0 0 3A 
 8261000000000.0> 0 = 1 0 0 3A 
 8261500000000.0> 1 = 1 0 0 3A 
 8262000000000.0> 0 = 1 0 0 3A 
 8262500000000.0> 1 = 1 0 0 3A 
 8263000000000.0> 0 = 1 0 0 3A 
 8263500000000.0> 1 = 1 0 0 3A 
 8264000000000.0> 0 = 1 0 0 3A 
 8264500000000.0> 1 = 1 0 0 3A 
 8265000000000.0> 0 = 1 0 0 3A 
 8265500000000.0> 1 = 1 0 0 3A 
 8266000000000.0> 0 = 1 0 0 3A 
 8266500000000.0> 1 = 1 0 0 3A 
 8267000000000.0> 0 = 1 0 0 3A 
 8267500000000.0> 1 = 1 0 0 3A 
 8268000000000.0> 0 = 1 0 0 3A 
 8268500000000.0> 1 = 1 0 0 3A 
 8269000000000.0> 0 = 1 0 0 3A 
 8269500000000.0> 1 = 1 0 0 3A 
 8270000000000.0> 0 = 1 0 0 3A 
 8270500000000.0> 1 = 1 0 0 3A 
 8271000000000.0> 0 = 1 0 0 3A 
 8271500000000.0> 1 = 1 0 0 3A 
 8272000000000.0> 0 = 1 0 0 3A 
 8272500000000.0> 1 = 1 0 0 3A 
 8273000000000.0> 0 = 1 0 0 3A 
 8273500000000.0> 1 = 1 0 0 3A 
 8274000000000.0> 0 = 1 0 0 3A 
 8274500000000.0> 1 = 1 0 0 3A 
 8275000000000.0> 0 = 1 0 0 3A 
 8275500000000.0> 1 = 1 0 0 3A 
 8276000000000.0> 0 = 1 0 0 3A 
 8276500000000.0> 1 = 1 0 0 3A 
 8277000000000.0> 0 = 1 0 0 3A 
 8277500000000.0> 1 = 1 0 0 3A 
 8278000000000.0> 0 = 1 0 0 3A 
 8278500000000.0> 1 = 1 0 0 3A 
 8279000000000.0> 0 = 1 0 0 3A 
 8279500000000.0> 1 = 1 0 0 3A 
 8280000000000.0> 0 = 1 0 0 3A 
 8280500000000.0> 1 = 1 0 0 3A 
 8281000000000.0> 0 = 1 0 0 3A 
 8281500000000.0> 1 = 1 0 0 3A 
 8282000000000.0> 0 = 1 0 0 3A 
 8282500000000.0> 1 = 1 0 0 3A 
 8283000000000.0> 0 = 1 0 0 3A 
 8283500000000.0> 1 = 1 0 0 3A 
 8284000000000.0> 0 = 1 0 0 3A 
 8284500000000.0> 1 = 1 0 0 3A 
 8285000000000.0> 0 = 1 0 0 3A 
 8285500000000.0> 1 = 1 0 0 3A 
 8286000000000.0> 0 = 1 0 0 3A 
 8286500000000.0> 1 = 1 0 0 3A 
 8287000000000.0> 0 = 1 0 0 3A 
 8287500000000.0> 1 = 1 0 0 3A 
 8288000000000.0> 0 = 1 0 0 3A 
 8288500000000.0> 1 = 1 0 0 3A 
 8289000000000.0> 0 = 1 0 0 3A 
 8289500000000.0> 1 = 1 0 0 3A 
 8290000000000.0> 0 = 1 0 0 3A 
 8290500000000.0> 1 = 1 0 0 3A 
 8291000000000.0> 0 = 1 0 0 3A 
 8291500000000.0> 1 = 1 0 0 3A 
 8292000000000.0> 0 = 1 0 0 3A 
 8292500000000.0> 1 = 1 0 0 3A 
 8293000000000.0> 0 = 1 0 0 3A 
 8293500000000.0> 1 = 1 0 1 3A 
 8294000000000.0> 0 = 1 0 1 3A 
 8294500000000.0> 1 = 1 0 0 3A 
 8295000000000.0> 0 = 1 0 0 3A 
 8295500000000.0> 1 = 1 0 0 3A 
 8296000000000.0> 0 = 1 0 0 3A 
 8296500000000.0> 1 = 1 0 0 3A 
 8297000000000.0> 0 = 1 0 0 3A 
 8297500000000.0> 1 = 1 0 0 3A 
 8298000000000.0> 0 = 1 0 0 3A 
 8298500000000.0> 1 = 1 0 0 3A 
 8299000000000.0> 0 = 1 0 0 3A 
 8299500000000.0> 1 = 1 0 0 3A 
 8300000000000.0> 0 = 1 0 0 3A 
 8300500000000.0> 1 = 1 0 0 3A 
 8301000000000.0> 0 = 1 0 0 3A 
 8301500000000.0> 1 = 1 0 0 3A 
 8302000000000.0> 0 = 1 0 0 3A 
 8302500000000.0> 1 = 1 0 0 3A 
 8303000000000.0> 0 = 1 0 0 3A 
 8303500000000.0> 1 = 1 0 0 3A 
 8304000000000.0> 0 = 1 0 0 3A 
 8304500000000.0> 1 = 1 0 0 3A 
 8305000000000.0> 0 = 1 0 0 3A 
 8305500000000.0> 1 = 1 0 0 3A 
 8306000000000.0> 0 = 1 0 0 3A 
 8306500000000.0> 1 = 1 0 0 3A 
 8307000000000.0> 0 = 1 0 0 3A 
 8307500000000.0> 1 = 1 0 0 3A 
 8308000000000.0> 0 = 1 0 0 3A 
 8308500000000.0> 1 = 1 0 0 3A 
 8309000000000.0> 0 = 1 0 0 3A 
 8309500000000.0> 1 = 1 0 0 3A 
 8310000000000.0> 0 = 1 0 0 3A 
 8310500000000.0> 1 = 1 0 0 3A 
 8311000000000.0> 0 = 1 0 0 3A 
 8311500000000.0> 1 = 1 0 0 3A 
 8312000000000.0> 0 = 1 0 0 3A 
 8312500000000.0> 1 = 1 0 0 3A 
 8313000000000.0> 0 = 1 0 0 3A 
 8313500000000.0> 1 = 1 0 0 3A 
 8314000000000.0> 0 = 1 0 0 3A 
 8314500000000.0> 1 = 1 0 0 3A 
 8315000000000.0> 0 = 1 0 0 3A 
 8315500000000.0> 1 = 1 0 0 3A 
 8316000000000.0> 0 = 1 0 0 3A 
 8316500000000.0> 1 = 1 0 0 3A 
 8317000000000.0> 0 = 1 0 0 3A 
 8317500000000.0> 1 = 1 0 0 3A 
 8318000000000.0> 0 = 1 0 0 3A 
 8318500000000.0> 1 = 1 0 0 3A 
 8319000000000.0> 0 = 1 0 0 3A 
 8319500000000.0> 1 = 1 0 0 3A 
 8320000000000.0> 0 = 1 0 0 3A 
 8320500000000.0> 1 = 1 0 0 3A 
 8321000000000.0> 0 = 1 0 0 3A 
 8321500000000.0> 1 = 1 0 0 3A 
 8322000000000.0> 0 = 1 0 0 3A 
 8322500000000.0> 1 = 1 0 0 3A 
 8323000000000.0> 0 = 1 0 0 3A 
 8323500000000.0> 1 = 1 0 0 3A 
 8324000000000.0> 0 = 1 0 0 3A 
 8324500000000.0> 1 = 1 0 0 3A 
 8325000000000.0> 0 = 1 0 0 3A 
 8325500000000.0> 1 = 1 0 0 3A 
 8326000000000.0> 0 = 1 0 0 3A 
 8326500000000.0> 1 = 1 0 0 3A 
 8327000000000.0> 0 = 1 0 0 3A 
 8327500000000.0> 1 = 1 0 0 3A 
 8328000000000.0> 0 = 1 0 0 3A 
 8328500000000.0> 1 = 1 0 0 3A 
 8329000000000.0> 0 = 1 0 0 3A 
 8329500000000.0> 1 = 1 0 0 3A 
 8330000000000.0> 0 = 1 0 0 3A 
 8330500000000.0> 1 = 1 0 0 3A 
 8331000000000.0> 0 = 1 0 0 3A 
 8331500000000.0> 1 = 1 0 0 3A 
 8332000000000.0> 0 = 1 0 0 3A 
 8332500000000.0> 1 = 1 0 0 3A 
 8333000000000.0> 0 = 1 0 0 3A 
 8333500000000.0> 1 = 1 0 0 3A 
 8334000000000.0> 0 = 1 0 0 3A 
 8334500000000.0> 1 = 1 0 0 3A 
 8335000000000.0> 0 = 1 0 0 3A 
 8335500000000.0> 1 = 1 0 0 3A 
 8336000000000.0> 0 = 1 0 0 3A 
 8336500000000.0> 1 = 1 0 1 3A 
 8337000000000.0> 0 = 1 0 1 3A 
 8337500000000.0> 1 = 1 1 0 3A 
 8338000000000.0> 0 = 1 1 0 3A 
 8338500000000.0> 1 = 1 1 0 3A 
 8339000000000.0> 0 = 1 1 0 3A 
 8339500000000.0> 1 = 1 1 0 3A 
 8340000000000.0> 0 = 1 1 0 3A 
 8340500000000.0> 1 = 1 1 0 3A 
 8341000000000.0> 0 = 1 1 0 3A 
 8341500000000.0> 1 = 1 1 0 3A 
 8342000000000.0> 0 = 1 1 0 3A 
 8342500000000.0> 1 = 1 1 0 3A 
 8343000000000.0> 0 = 1 1 0 3A 
 8343500000000.0> 1 = 1 1 0 3A 
 8344000000000.0> 0 = 1 1 0 3A 
 8344500000000.0> 1 = 1 1 0 3A 
 8345000000000.0> 0 = 1 1 0 3A 
 8345500000000.0> 1 = 1 1 0 3A 
 8346000000000.0> 0 = 1 1 0 3A 
 8346500000000.0> 1 = 1 1 0 3A 
 8347000000000.0> 0 = 1 1 0 3A 
 8347500000000.0> 1 = 1 1 0 3A 
 8348000000000.0> 0 = 1 1 0 3A 
 8348500000000.0> 1 = 1 1 0 3A 
 8349000000000.0> 0 = 1 1 0 3A 
 8349500000000.0> 1 = 1 1 0 3A 
 8350000000000.0> 0 = 1 1 0 3A 
 8350500000000.0> 1 = 1 1 0 3A 
 8351000000000.0> 0 = 1 1 0 3A 
 8351500000000.0> 1 = 1 1 0 3A 
 8352000000000.0> 0 = 1 1 0 3A 
 8352500000000.0> 1 = 1 1 0 3A 
 8353000000000.0> 0 = 1 1 0 3A 
 8353500000000.0> 1 = 1 1 0 3A 
 8354000000000.0> 0 = 1 1 0 3A 
 8354500000000.0> 1 = 1 1 0 3A 
 8355000000000.0> 0 = 1 1 0 3A 
 8355500000000.0> 1 = 1 1 0 3A 
 8356000000000.0> 0 = 1 1 0 3A 
 8356500000000.0> 1 = 1 1 0 3A 
 8357000000000.0> 0 = 1 1 0 3A 
 8357500000000.0> 1 = 1 1 0 3A 
 8358000000000.0> 0 = 1 1 0 3A 
 8358500000000.0> 1 = 1 1 0 3A 
 8359000000000.0> 0 = 1 1 0 3A 
 8359500000000.0> 1 = 1 1 0 3A 
 8360000000000.0> 0 = 1 1 0 3A 
 8360500000000.0> 1 = 1 1 0 3A 
 8361000000000.0> 0 = 1 1 0 3A 
 8361500000000.0> 1 = 1 1 0 3A 
 8362000000000.0> 0 = 1 1 0 3A 
 8362500000000.0> 1 = 1 1 0 3A 
 8363000000000.0> 0 = 1 1 0 3A 
 8363500000000.0> 1 = 1 1 0 3A 
 8364000000000.0> 0 = 1 1 0 3A 
 8364500000000.0> 1 = 1 1 0 3A 
 8365000000000.0> 0 = 1 1 0 3A 
 8365500000000.0> 1 = 1 1 0 3A 
 8366000000000.0> 0 = 1 1 0 3A 
 8366500000000.0> 1 = 1 1 0 3A 
 8367000000000.0> 0 = 1 1 0 3A 
 8367500000000.0> 1 = 1 1 0 3A 
 8368000000000.0> 0 = 1 1 0 3A 
 8368500000000.0> 1 = 1 1 0 3A 
 8369000000000.0> 0 = 1 1 0 3A 
 8369500000000.0> 1 = 1 1 0 3A 
 8370000000000.0> 0 = 1 1 0 3A 
 8370500000000.0> 1 = 1 1 0 3A 
 8371000000000.0> 0 = 1 1 0 3A 
 8371500000000.0> 1 = 1 1 0 3A 
 8372000000000.0> 0 = 1 1 0 3A 
 8372500000000.0> 1 = 1 1 0 3A 
 8373000000000.0> 0 = 1 1 0 3A 
 8373500000000.0> 1 = 1 1 0 3A 
 8374000000000.0> 0 = 1 1 0 3A 
 8374500000000.0> 1 = 1 1 0 3A 
 8375000000000.0> 0 = 1 1 0 3A 
 8375500000000.0> 1 = 1 1 0 3A 
 8376000000000.0> 0 = 1 1 0 3A 
 8376500000000.0> 1 = 1 1 0 3A 
 8377000000000.0> 0 = 1 1 0 3A 
 8377500000000.0> 1 = 1 1 0 3A 
 8378000000000.0> 0 = 1 1 0 3A 
 8378500000000.0> 1 = 1 1 0 3A 
 8379000000000.0> 0 = 1 1 0 3A 
 8379500000000.0> 1 = 1 1 1 3A 
 8380000000000.0> 0 = 1 1 1 3A 
 8380500000000.0> 1 = 1 0 0 3A 
 8381000000000.0> 0 = 1 0 0 3A 
 8381500000000.0> 1 = 1 0 0 3A 
 8382000000000.0> 0 = 1 0 0 3A 
 8382500000000.0> 1 = 1 0 0 3A 
 8383000000000.0> 0 = 1 0 0 3A 
 8383500000000.0> 1 = 1 0 0 3A 
 8384000000000.0> 0 = 1 0 0 3A 
 8384500000000.0> 1 = 1 0 0 3A 
 8385000000000.0> 0 = 1 0 0 3A 
 8385500000000.0> 1 = 1 0 0 3A 
 8386000000000.0> 0 = 1 0 0 3A 
 8386500000000.0> 1 = 1 0 0 3A 
 8387000000000.0> 0 = 1 0 0 3A 
 8387500000000.0> 1 = 1 0 0 3A 
 8388000000000.0> 0 = 1 0 0 3A 
 8388500000000.0> 1 = 1 0 0 3A 
 8389000000000.0> 0 = 1 0 0 3A 
 8389500000000.0> 1 = 1 0 0 3A 
 8390000000000.0> 0 = 1 0 0 3A 
 8390500000000.0> 1 = 1 0 0 3A 
 8391000000000.0> 0 = 1 0 0 3A 
 8391500000000.0> 1 = 1 0 0 3A 
 8392000000000.0> 0 = 1 0 0 3A 
 8392500000000.0> 1 = 1 0 0 3A 
 8393000000000.0> 0 = 1 0 0 3A 
 8393500000000.0> 1 = 1 0 0 3A 
 8394000000000.0> 0 = 1 0 0 3A 
 8394500000000.0> 1 = 1 0 0 3A 
 8395000000000.0> 0 = 1 0 0 3A 
 8395500000000.0> 1 = 1 0 0 3A 
 8396000000000.0> 0 = 1 0 0 3A 
 8396500000000.0> 1 = 1 0 0 3A 
 8397000000000.0> 0 = 1 0 0 3A 
 8397500000000.0> 1 = 1 0 0 3A 
 8398000000000.0> 0 = 1 0 0 3A 
 8398500000000.0> 1 = 1 0 0 3A 
 8399000000000.0> 0 = 1 0 0 3A 
 8399500000000.0> 1 = 1 0 0 3A 
 8400000000000.0> 0 = 1 0 0 3A 
 8400500000000.0> 1 = 1 0 0 3A 
 8401000000000.0> 0 = 1 0 0 3A 
 8401500000000.0> 1 = 1 0 0 3A 
 8402000000000.0> 0 = 1 0 0 3A 
 8402500000000.0> 1 = 1 0 0 3A 
 8403000000000.0> 0 = 1 0 0 3A 
 8403500000000.0> 1 = 1 0 0 3A 
 8404000000000.0> 0 = 1 0 0 3A 
 8404500000000.0> 1 = 1 0 0 3A 
 8405000000000.0> 0 = 1 0 0 3A 
 8405500000000.0> 1 = 1 0 0 3A 
 8406000000000.0> 0 = 1 0 0 3A 
 8406500000000.0> 1 = 1 0 0 3A 
 8407000000000.0> 0 = 1 0 0 3A 
 8407500000000.0> 1 = 1 0 0 3A 
 8408000000000.0> 0 = 1 0 0 3A 
 8408500000000.0> 1 = 1 0 0 3A 
 8409000000000.0> 0 = 1 0 0 3A 
 8409500000000.0> 1 = 1 0 0 3A 
 8410000000000.0> 0 = 1 0 0 3A 
 8410500000000.0> 1 = 1 0 0 3A 
 8411000000000.0> 0 = 1 0 0 3A 
 8411500000000.0> 1 = 1 0 0 3A 
 8412000000000.0> 0 = 1 0 0 3A 
 8412500000000.0> 1 = 1 0 0 3A 
 8413000000000.0> 0 = 1 0 0 3A 
 8413500000000.0> 1 = 1 0 0 3A 
 8414000000000.0> 0 = 1 0 0 3A 
 8414500000000.0> 1 = 1 0 0 3A 
 8415000000000.0> 0 = 1 0 0 3A 
 8415500000000.0> 1 = 1 0 0 3A 
 8416000000000.0> 0 = 1 0 0 3A 
 8416500000000.0> 1 = 1 0 0 3A 
 8417000000000.0> 0 = 1 0 0 3A 
 8417500000000.0> 1 = 1 0 0 3A 
 8418000000000.0> 0 = 1 0 0 3A 
 8418500000000.0> 1 = 1 0 0 3A 
 8419000000000.0> 0 = 1 0 0 3A 
 8419500000000.0> 1 = 1 0 0 3A 
 8420000000000.0> 0 = 1 0 0 3A 
 8420500000000.0> 1 = 1 0 0 3A 
 8421000000000.0> 0 = 1 0 0 3A 
 8421500000000.0> 1 = 1 0 0 3A 
 8422000000000.0> 0 = 1 0 0 3A 
 8422500000000.0> 1 = 1 0 1 3A 
 8423000000000.0> 0 = 1 0 1 3A 
 8423500000000.0> 1 = 1 1 0 3A 
 8424000000000.0> 0 = 1 1 0 3A 
 8424500000000.0> 1 = 1 1 0 3A 
 8425000000000.0> 0 = 1 1 0 3A 
 8425500000000.0> 1 = 1 1 0 3A 
 8426000000000.0> 0 = 1 1 0 3A 
 8426500000000.0> 1 = 1 1 0 3A 
 8427000000000.0> 0 = 1 1 0 3A 
 8427500000000.0> 1 = 1 1 0 3A 
 8428000000000.0> 0 = 1 1 0 3A 
 8428500000000.0> 1 = 1 1 0 3A 
 8429000000000.0> 0 = 1 1 0 3A 
 8429500000000.0> 1 = 1 1 0 3A 
 8430000000000.0> 0 = 1 1 0 3A 
 8430500000000.0> 1 = 1 1 0 3A 
 8431000000000.0> 0 = 1 1 0 3A 
 8431500000000.0> 1 = 1 1 0 3A 
 8432000000000.0> 0 = 1 1 0 3A 
 8432500000000.0> 1 = 1 1 0 3A 
 8433000000000.0> 0 = 1 1 0 3A 
 8433500000000.0> 1 = 1 1 0 3A 
 8434000000000.0> 0 = 1 1 0 3A 
 8434500000000.0> 1 = 1 1 0 3A 
 8435000000000.0> 0 = 1 1 0 3A 
 8435500000000.0> 1 = 1 1 0 3A 
 8436000000000.0> 0 = 1 1 0 3A 
 8436500000000.0> 1 = 1 1 0 3A 
 8437000000000.0> 0 = 1 1 0 3A 
 8437500000000.0> 1 = 1 1 0 3A 
 8438000000000.0> 0 = 1 1 0 3A 
 8438500000000.0> 1 = 1 1 0 3A 
 8439000000000.0> 0 = 1 1 0 3A 
 8439500000000.0> 1 = 1 1 0 3A 
 8440000000000.0> 0 = 1 1 0 3A 
 8440500000000.0> 1 = 1 1 0 3A 
 8441000000000.0> 0 = 1 1 0 3A 
 8441500000000.0> 1 = 1 1 0 3A 
 8442000000000.0> 0 = 1 1 0 3A 
 8442500000000.0> 1 = 1 1 0 3A 
 8443000000000.0> 0 = 1 1 0 3A 
 8443500000000.0> 1 = 1 1 0 3A 
 8444000000000.0> 0 = 1 1 0 3A 
 8444500000000.0> 1 = 1 1 0 3A 
 8445000000000.0> 0 = 1 1 0 3A 
 8445500000000.0> 1 = 1 1 0 3A 
 8446000000000.0> 0 = 1 1 0 3A 
 8446500000000.0> 1 = 1 1 0 3A 
 8447000000000.0> 0 = 1 1 0 3A 
 8447500000000.0> 1 = 1 1 0 3A 
 8448000000000.0> 0 = 1 1 0 3A 
 8448500000000.0> 1 = 1 1 0 3A 
 8449000000000.0> 0 = 1 1 0 3A 
 8449500000000.0> 1 = 1 1 0 3A 
 8450000000000.0> 0 = 1 1 0 3A 
 8450500000000.0> 1 = 1 1 0 3A 
 8451000000000.0> 0 = 1 1 0 3A 
 8451500000000.0> 1 = 1 1 0 3A 
 8452000000000.0> 0 = 1 1 0 3A 
 8452500000000.0> 1 = 1 1 0 3A 
 8453000000000.0> 0 = 1 1 0 3A 
 8453500000000.0> 1 = 1 1 0 3A 
 8454000000000.0> 0 = 1 1 0 3A 
 8454500000000.0> 1 = 1 1 0 3A 
 8455000000000.0> 0 = 1 1 0 3A 
 8455500000000.0> 1 = 1 1 0 3A 
 8456000000000.0> 0 = 1 1 0 3A 
 8456500000000.0> 1 = 1 1 0 3A 
 8457000000000.0> 0 = 1 1 0 3A 
 8457500000000.0> 1 = 1 1 0 3A 
 8458000000000.0> 0 = 1 1 0 3A 
 8458500000000.0> 1 = 1 1 0 3A 
 8459000000000.0> 0 = 1 1 0 3A 
 8459500000000.0> 1 = 1 1 0 3A 
 8460000000000.0> 0 = 1 1 0 3A 
 8460500000000.0> 1 = 1 1 0 3A 
 8461000000000.0> 0 = 1 1 0 3A 
 8461500000000.0> 1 = 1 1 0 3A 
 8462000000000.0> 0 = 1 1 0 3A 
 8462500000000.0> 1 = 1 1 0 3A 
 8463000000000.0> 0 = 1 1 0 3A 
 8463500000000.0> 1 = 1 1 0 3A 
 8464000000000.0> 0 = 1 1 0 3A 
 8464500000000.0> 1 = 1 1 0 3A 
 8465000000000.0> 0 = 1 1 0 3A 
 8465500000000.0> 1 = 1 1 1 3A 
 8466000000000.0> 0 = 1 1 1 3A 
 8466500000000.0> 1 = 1 1 0 3A 
 8467000000000.0> 0 = 1 1 0 3A 
